Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Middle East & North Africa,MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.089788,1857.424963,2060.605631,2238.260281,2297.816905,2256.286168,2295.989668,2395.679778,2435.277482,2420.694975,2624.190815,2972.813019,3427.390279,3955.815656,4693.485951,5594.199674,5108.801987,5831.179272,6621.919281,7026.828997,6904.294106,6880.359417,6195.046346,6142.86868,6158.487155,,
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,596.8457646,641.4449335,716.2807372,854.7365761,1073.388749,1265.125523,1235.04762,1094.243522,1328.073126,1651.536966,2446.329402,3084.785231,1969.142649,1537.01851,1831.813822,1941.270502,1263.61139,1371.007395,1717.463056,2110.424969,2491.73222,3028.650093,3461.160742,4774.89739,4949.660632,3130.873525,3538.524516,4361.454382,4530.090851,5104.197296,5892.647745,6260.188652,6272.429967,5715.496006,6016.811884,6509.786696,7160.072908,7598.107805,7807.279588,6276.677695,7362.916552,7857.338853,7887.444894,8242.838989,8516.122634,7592.12388,6872.084213,7216.957154,,
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,169.2270148,178.290941,195.7822618,241.9240919,289.6667674,313.3750476,328.3265059,361.6076225,382.6091389,429.6282089,494.4324303,566.4756605,547.5125486,512.8413252,511.3999215,528.8958352,541.7568147,538.6828902,575.1519618,607.909727,677.1564983,737.9320286,738.0162524,782.9619605,848.7666738,938.8340535,1017.319734,1066.465604,1026.793738,986.6041541,1051.171474,1049.462796,1060.259786,1173.327721,1362.752971,1589.510227,1872.060464,2299.410014,2675.738751,2639.534705,3133.546649,3592.167165,3819.457639,3986.348292,4114.313574,3901.766469,3888.33054,4149.807019,,
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.517859,1386.362926,1850.207846,1840.406503,1555.385317,1498.123195,1528.215422,1487.376472,1462.747197,1565.791148,1881.05282,2158.960495,2358.055042,2617.288262,2864.180196,3665.274203,3544.919917,3458.033256,3934.972645,3633.113464,4051.67592,4273.108856,3812.179698,3992.884543,4192.66238,,
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,233.59411,197.4524002,167.6460909,159.2096749,148.631106,166.7738909,219.6943629,244.7380316,247.7598087,248.4901762,297.35528,296.6338324,301.4376209,295.1303528,204.2855383,256.0363079,254.8284148,238.0933521,252.6136843,294.9625108,244.1021546,268.667233,279.2886415,335.1171019,378.8810707,428.7470223,456.0143586,520.9779963,572.1681567,567.3957416,557.1644161,637.7802462,547.7241375,599.41677,653.8557553,575.7213409,590.2129288,632.7306965,,
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.3057728,131.8030023,136.8510766,209.4471303,207.2835802,230.1263083,275.0467434,385.1153263,608.1530757,708.9496538,942.797632,1121.306389,1058.643804,1060.114754,1121.019744,1016.714391,1089.92518,1134.911359,,
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.4378365,887.49075,1022.710283,1140.225445,1167.332812,1223.340555,1214.263807,1197.572984,1277.629166,1265.942552,1378.947049,1553.498323,1748.958532,1999.867885,2495.562136,2983.442408,2983.295725,3365.312581,3701.182183,3955.919159,3663.454595,3570.149134,3290.742555,3284.149939,3079.766912,,
Montenegro,MNE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168.529726,5421.645068,6675.822886,5899.588123,5867.368608,6607.340241,5952.563453,6515.388888,6635.89572,5894.143322,6240.380466,6961.658895,,
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,1035.993876,1099.643095,1159.692774,858.7894798,871.1254126,1170.961186,1173.297194,1175.407328,1170.265728,867.6910596,937.719869,507.5591267,297.8222128,340.6770995,532.1783368,513.4210631,433.4163798,419.8939473,396.4680068,401.8252455,442.5578634,483.2353473,547.4176657,654.1062582,816.6622302,1011.89893,1258.026724,1593.356272,1266.628158,1822.244692,2528.618435,3251.134578,3377.604207,2924.251819,2830.895061,2561.825802,2082.90516,,
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,279.6512097,271.7835854,269.3155331,234.3639553,239.9919864,310.167871,365.9997322,159.5863201,144.2824116,155.4074335,168.8402701,214.779666,140.1903827,141.6160163,140.5340508,140.1044324,194.6049294,228.5132549,254.8282058,270.1310872,241.5599224,213.6614903,197.6183227,244.1003846,288.6191844,320.1942788,319.6285774,353.9588596,422.6060606,403.553502,356.2009993,446.863696,476.3812686,509.6509842,524.3670129,433.8133436,306.3724106,330.0129951,,
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,378.8097721,376.4563926,359.4941516,366.6268917,335.6901682,296.8444491,340.9355345,381.9367817,399.0938941,401.0282491,402.9340073,577.6811512,574.6713021,479.4459875,492.7918667,507.5949601,547.3770677,518.3652895,485.445833,499.8530312,434.6006774,405.1791055,437.9316893,496.8409798,556.7046495,600.3645441,649.2113964,655.2758409,756.6254065,805.0539676,836.6354493,941.2993566,872.6993389,890.1994819,841.1265069,771.5971247,728.6442301,726.3056004,,
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,763.5826756,868.1170893,1050.113826,1216.920788,1107.888479,1078.40938,1003.292889,1009.837473,953.4357781,977.8113069,1328.500472,1725.848455,1935.630751,1977.017733,2369.884344,2538.672952,2808.162226,2787.123851,2944.221853,3284.325074,3501.541819,3189.699524,3161.574642,3221.908729,3412.342959,3388.002884,3549.515463,4122.580445,4691.813837,4579.346341,5160.861827,6056.170621,7242.371805,6410.556445,7072.219454,7964.253411,7889.099532,8124.283585,8276.068166,7644.149459,7937.757818,8712.673488,,
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,158.7782281,157.2691533,144.3506189,151.5541104,148.7356103,134.0238863,128.0348983,115.059,130.0890869,142.0794962,164.6599396,193.4251092,153.5822084,180.2756159,89.81397141,104.0784339,186.0304579,218.5473874,128.7309208,130.6400808,123.6449806,116.3763364,248.3179729,217.0724575,235.3715425,239.4938458,246.7872531,258.7076989,307.5770553,314.4822107,357.9759066,406.5284787,280.6275882,245.2665231,259.1035862,261.5184271,212.3253644,242.9374966,,
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,319.7007835,338.0445029,391.5193035,575.939756,682.8395701,646.2206453,728.1927899,841.1946963,1008.423942,1183.249852,1350.772067,1380.370128,1431.798358,1496.537931,1622.167375,1400.719782,1221.070997,1380.269585,1526.36444,1607.510087,1771.911617,1978.150611,2334.797754,2599.638533,2816.762841,3258.103006,3534.423246,3354.231121,2230.041726,2355.470513,2694.123776,2658.629169,2899.327145,3173.246234,3538.64081,4045.105476,4605.435989,5469.413966,6331.91413,5534.522995,6804.800261,7939.958454,8139.997209,8370.978434,8612.200537,7571.800931,7530.937404,7804.052098,,
North America,NAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4461.211296,4779.522021,5203.403014,5803.288007,6107.193504,6516.194947,7210.517299,7906.83277,8784.146025,9387.168389,9995.203618,11304.49917,11820.60131,12579.18509,13976.68066,14809.5253,15479.68209,16455.7634,17946.90363,18947.61639,19664.37415,20072.70491,20814.05496,21395.36941,22488.61044,23441.27964,24606.62789,25995.55455,27259.96453,28559.01812,30084.06713,30791.5185,31380.77537,32762.52123,34825.08937,36835.7374,39112.47978,40248.99063,40177.8484,38764.87309,40675.72003,42525.70481,44621.44685,45437.8744,47195.28108,47781.90413,47954.90985,50014.33335,,
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.465963,1841.943882,2011.327745,1866.889454,2079.549035,2254.088037,2175.912637,2207.932394,2038.802804,1926.31535,1973.121529,1743.750067,1639.46461,2440.591284,3109.603984,3246.675204,3525.09927,3703.726077,3609.665517,3704.448773,4509.129492,4907.791404,5041.945057,5005.24959,4952.829615,4378.252351,4059.66666,4724.310896,,
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,371.7044738,300.2555896,266.0152917,234.9363503,172.9064116,172.649176,227.9654621,256.0119694,256.2949965,244.9452941,262.5109106,239.7541296,235.4609317,154.0942259,141.9375465,160.8073131,166.7482645,148.8569126,165.5272587,161.1479481,135.1570614,144.477767,154.1798661,182.8373621,204.2432445,223.2185879,229.63296,254.216429,306.1940925,291.5760907,303.7272482,322.7372857,326.2285235,337.501985,350.5512323,293.1560297,293.1603863,305.0500151,,
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,212.8495707,146.2380718,190.279351,228.0066401,308.6832866,367.6178556,471.0137333,447.8275546,455.8066342,456.6543631,660.4516677,2037.020288,1747.178521,1137.909275,807.8114191,787.790712,532.335788,491.0288125,488.5520148,368.6798688,437.4045392,412.4300398,377.0401216,188.4442851,247.5996792,319.0091404,361.0806024,390.4991292,399.141478,437.7460282,431.8399598,493.9443273,632.6730457,658.0909011,823.2810571,1007.938072,1377.788028,1557.692091,1811.942618,1565.484534,1823.661325,1918.604554,2144.181794,2344.155085,2637.652708,2307.132019,1840.099129,1604.245374,,
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,274.7780266,280.8841524,330.5029093,449.4324206,459.0501674,517.7502346,617.4321515,555.8425409,379.9065247,543.9356542,583.7864488,567.6184223,630.2623838,706.1053112,591.3394031,654.0256494,883.1692341,501.6024051,169.5772897,204.5286214,228.2704344,250.0925575,253.4065572,658.6600822,715.051294,747.676239,758.6342344,808.4468437,830.8977929,867.9213363,881.6395504,859.3917733,863.1266407,931.3577151,1019.213318,1061.035986,1156.003545,1302.601156,1249.945241,1274.915039,1400.953949,1482.426188,1521.634213,1631.127675,1724.392244,1770.903577,1832.373484,,
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2584.186577,2950.73837,3589.759518,4748.297416,5492.282957,6284.52093,6843.361821,7928.352692,9595.073717,10880.87872,11597.11021,9594.384632,9228.500494,8895.729436,8342.995671,8146.938092,11389.55397,13983.7902,14695.2008,14424.20452,17321.37158,17821.47114,19461.41129,18925.43001,20460.67245,24583.67325,24491.8909,22467.51245,23196.99063,24014.14875,22255.04309,22133.91237,23966.82762,29731.29694,33786.47733,34460.35392,37844.04846,43369.92973,46346.51663,42737.00839,41980.65207,45274.35638,41839.51855,43399.31555,43366.92098,37476.884,37565.62864,40544.91198,,
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2758.590396,3144.581873,3707.57033,4797.706644,5678.695164,6805.139076,7283.750885,8235.560458,9012.888109,9996.563431,12057.02766,12114.4408,11992.15129,11539.78813,11564.64293,12301.08396,14992.29151,17548.17881,18533.28579,18000.67027,20560.29039,21605.70524,23224.24885,21152.91769,22449.23851,26957.85728,28508.47721,28592.32003,27935.73322,28515.47933,28137.44624,29626.33516,33317.76436,39174.07432,44765.90256,52451.97855,57480.23044,66164.31934,73176.00282,61977.22888,68568.62814,77242.73864,78447.11124,80857.49657,78060.26541,61358.97848,58732.79454,61865.20177,,
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,69.32403783,78.78972897,72.68639896,89.0661492,111.4160181,101.1864668,90.31616222,102.9492469,118.6502916,121.2173461,139.5837183,143.1084005,143.2824573,150.4432462,147.4720632,156.3996498,158.0340964,186.0414006,185.1213357,185.3461525,195.6017717,164.4633152,172.3927819,187.3840483,196.2650892,198.769058,211.4632115,203.3314337,204.9773414,219.8663691,235.5126851,231.9251027,240.5107408,270.0772113,298.3062386,326.5678657,365.84388,440.6053282,449.9095304,550.7369591,649.6010923,651.2629646,666.9218486,698.8807705,743.2596273,726.0136168,838.7993868,,
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1994.172543,2424.140327,2867.922865,3772.45283,3962.676715,3424.365662,3552.984644,3969.856172,4753.551948,5381.627627,6068.436327,6370.882797,6176.515591,6100.726904,5289.120905,5898.790784,7470.963501,9831.216712,11162.4324,10761.08251,10974.69288,9455.013339,9134.631769,10140.30627,11971.31407,13747.38223,14602.18278,13830.30255,11853.69177,12158.26771,10754.42471,11092.52986,13575.28638,17818.39839,20418.74173,21908.84453,20877.88141,25520.59929,23949.5498,22332.57954,26603.7569,30841.86092,32238.25036,34930.83289,36296.47422,31705.52654,33154.32781,34960.23485,,
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2327.18949,2541.115324,2911.378549,3492.504265,3806.450808,4197.981156,4506.223464,5033.508519,6004.448068,6767.649185,7381.069935,7440.581555,7289.426655,7412.279621,7743.421109,8105.068217,9766.580648,11259.97885,12670.06773,13067.5689,14555.24872,15231.57277,16212.11604,16252.48809,17258.00847,18873.02106,18974.99039,18636.03069,18806.18771,19557.41435,19812.89891,19528.31273,20179.30994,22434.30684,24865.16386,26053.11333,27340.61727,29492.01487,30574.32343,28350.78921,29735.50175,31861.23075,31836.94454,32005.20646,32615.46676,30655.71599,30881.42155,32070.45667,,
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,113.0705262,136.8490592,153.352827,57.41313639,492.6424797,766.0264608,1088.400715,1301.703417,1360.266794,1092.783543,2568.133011,3397.083174,3851.956373,3560.481902,3893.683509,4072.433579,3119.110371,2823.039812,2953.26824,2912.459685,3211.482704,3746.912688,3878.833475,3717.168634,3800.026195,3905.483193,4002.175476,4314.455161,4087.192855,4197.868429,4517.012938,4920.467375,5291.724466,5571.191072,5967.605708,6683.533902,6895.510465,9335.458294,13146.32365,9795.814222,10546.36654,9808.190527,10874.49016,10784.79474,10710.15405,10875.09967,10187.28897,9936.792255,,
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1539.121709,1806.802729,1785.418465,1628.093803,1528.290258,1450.480401,1514.250194,1625.918254,1836.500439,1808.130032,2057.76212,2287.828877,2428.559565,2313.288595,2373.125491,2666.310747,2676.908868,2739.68826,2653.503916,2680.305444,2836.194922,3037.727864,3209.531668,3958.906146,4592.76903,5174.408654,6197.285555,7372.518016,8802.549234,7507.488576,8392.305838,10084.67747,10480.15075,11017.29341,11333.52665,9999.609565,9849.315655,10607.77869,,
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,153.357123,165.2490493,139.7763792,94.3779052,127.5743353,156.9834852,181.5075616,202.9123747,241.6617954,260.8049979,302.9115623,348.0061266,366.4970043,340.2407762,352.2012506,335.3697612,314.6319104,330.6296686,363.626894,365.5569923,353.2324955,383.3821236,390.551755,402.63592,393.0754842,449.2004972,449.222516,427.8554986,413.7605533,407.9925582,460.4821545,439.5104492,436.5167223,505.9262459,577.5683516,630.0488226,765.2302172,832.9890745,914.0925554,906.5952813,946.3384485,1124.163799,1167.396139,1182.608436,1234.066479,1353.993946,1371.475045,1460.767136,,
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,815.2039126,869.35108,968.2185446,1072.786579,1189.603847,1205.946331,1237.104629,1438.934385,1577.707607,1898.697292,2064.341982,2357.024117,2511.722723,2445.735456,2628.824901,2533.598918,2808.821565,2255.742524,2167.593272,2320.208731,2419.362873,2784.624267,3009.156315,3183.004431,3117.224188,3186.654145,3300.836567,3511.520838,3536.0169,3576.884699,3538.93353,3745.270106,3759.300485,3992.051644,4281.727119,4638.124462,5334.793431,6309.247132,6680.226779,6920.055448,8329.346189,9492.937538,10513.267,10737.49872,11352.74358,11850.0243,12510.37624,,
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,482.6446624,528.1337518,569.4126662,646.1967719,783.3004614,956.3905483,864.3704255,778.5806163,622.8987632,727.002403,796.6698131,997.5830706,999.1305806,736.197929,723.3812499,670.0208692,624.3914175,835.8872415,541.5670087,801.0114986,969.1306997,1353.264629,1394.559978,1327.240146,1677.386015,1935.791818,1981.498344,2038.257224,1931.418211,1691.659647,1695.928078,1703.84956,1774.202689,1868.701241,2046.144784,2258.640183,2409.651805,2788.480682,3358.865983,3399.896071,4076.029394,4634.680804,5275.64079,5572.321031,5565.051882,5214.503372,5078.820324,5419.921445,,
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,171.5784297,178.6879982,218.5607116,304.4893404,319.5615941,356.8007773,401.9217233,456.4869711,530.3870559,607.847633,658.1553547,657.1515657,566.7283118,503.59198,478.3534694,451.2199276,494.4449899,559.6614658,615.4419751,640.8494594,649.505876,751.4895922,752.2474256,876.3865729,990.6050935,1096.08459,1088.207026,1014.425223,1140.88327,1128.113676,1043.593128,1092.173932,1095.45218,1142.856151,1267.057619,1459.952103,1707.42483,1996.175893,1976.613446,2279.916843,2474.506911,2770.858361,3007.479157,3073.905928,3167.734654,3249.304789,3288.526624,,
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,517.7013038,509.0940659,465.6687353,488.2757964,511.8303498,446.0307151,482.911489,531.4876465,606.6946736,582.116344,518.9888194,594.9497305,606.6604968,644.3502886,729.3420655,573.7961615,633.3266441,674.8362296,511.5889128,424.3575268,406.269958,349.8305376,330.2437342,364.5957484,380.1972068,477.075128,778.8102861,964.7402698,1120.773177,1157.802867,1301.794307,1662.323258,2038.550757,2099.82119,2249.778298,1910.920058,1730.243775,1834.339198,,
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.98786,1531.606299,1759.970588,2327.031537,3083.15923,3505.328789,3495.302827,3836.422034,3745.957615,3860.72349,4267.93767,4453.608423,4873.282249,5522.825315,6768.767727,7597.578792,9425.035161,11971.11215,9809.871304,10719.98116,11868.28496,11228.17544,11731.31618,12172.41081,10652.35124,10418.9751,11650.39516,,
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,249.0498121,428.3263694,389.4866853,291.1759527,250.4550253,246.8682121,225.0289272,233.1303453,239.017875,215.4645368,356.620575,354.1738393,310.2194648,250.4276681,231.3583467,272.6181296,303.3911828,315.6144522,330.9023687,329.7724345,334.5798483,334.0593645,391.4955235,425.1382482,491.504021,575.5352983,722.4066207,835.5989915,989.3481697,914.1851582,1022.172989,1123.703609,1225.83031,1293.318321,1416.75491,1269.48633,1128.65308,1125.624283,,
Puerto Rico,PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,773.8762522,878.9639284,1074.720526,1475.644644,1713.087691,1786.350181,1843.470158,1916.840694,2027.095027,2283.903995,2787.162795,2654.2471,2450.971704,2189.048302,1992.584217,2157.056454,3157.347676,3977.688298,4699.158364,5110.446094,6726.713299,7704.282866,9365.375152,8271.469096,8599.272993,10040.40309,10337.43147,9819.38199,10290.5315,10579.04999,9519.306777,9653.228151,10638.12488,13048.44975,14820.29727,15402.21966,15947.44292,18411.57318,19697.63272,18263.88094,17861.8235,18568.61962,16321.58031,17514.63993,17837.50019,15402.14771,16113.1282,17188.4208,,
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.838725,1697.915805,1622.38046,1480.847271,1371.148501,1268.680325,1219.318104,1062.167786,1022.888616,1285.140335,1409.688809,1786.509676,2453.759857,3375.622281,3015.865459,3596.179996,4479.58498,4293.126207,4928.565507,5101.321598,4502.025112,4383.639178,4821.331214,,
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1218.16173,1215.436824,1139.303485,1076.133971,1134.320527,1073.253688,1152.98788,1088.159378,1108.908285,1149.047254,1215.459277,1279.185868,1363.646232,1410.838669,1545.525885,1674.641176,1774.877048,1875.646754,1539.335228,1687.127987,1555.63932,1472.704922,1562.908518,1828.591502,2138.448648,2339.340309,2345.520238,2567.656694,2723.853135,2312.082878,2497.840374,2854.082986,3050.832327,3264.134932,3287.541089,3218.419255,3336.950271,3471.397713,,
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2430.816844,2661.681586,3053.528328,3666.937454,3987.769487,4408.436415,4747.374559,5327.604139,6376.102889,7166.05315,7803.619613,7828.436005,7779.989062,7972.629002,8342.634978,8745.718145,10642.3517,12298.34632,13843.15512,14260.43016,15860.93125,16587.69084,17652.54946,17587.15632,18760.05809,20713.48092,20784.56241,20360.44648,20474.61874,21334.11066,21565.68919,21302.66581,22056.08237,24647.58051,27348.02291,28593.09675,30008.41163,32339.67644,33481.34414,31289.8443,32726.33091,35123.00481,35171.51895,35282.38086,35994.55128,33960.91078,34345.32297,35750.8509,,
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1404.016316,1239.174136,1203.82171,1320.76346,3882.969684,5748.702099,6596.841164,7611.572205,8638.847533,,16367.20495,21905.44236,20164.51859,15322.58771,12051.55634,12317.76061,10906.41018,10201.66243,10291.5688,9201.143117,9642.971543,10312.2,10905.2146,10149.74423,10622.53335,11285.69547,11147.67029,14163.22651,11466.34883,13028.54734,14978.3414,19945.29649,22297.59896,26076.45597,28415.73956,30380.02648,38175.9452,42636.91821,51076.27378,37093.49367,41865.06279,51131.58177,55369.38783,57055.34915,58415.59004,47893.59034,45066.49774,47932.65404,,
Romania,ROU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.117314,1179.706351,911.8659062,797.9304076,831.5907349,955.3380657,1193.411462,1173.695892,1171.026709,1429.670268,1233.583731,1287.845304,1419.246893,1589.501039,2069.203775,2659.235211,3607.320236,4520.555683,6698.924123,8348.083752,6762.106827,6554.84463,7082.932263,6665.513605,7465.383108,7968.998502,7136.601119,7593.084593,8431.930902,,
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.765171,1556.309996,1353.3008,1300.128309,1576.393581,1727.428985,1177.636621,959.6357024,1277.906158,1566.758087,1783.049029,2209.403419,3136.989578,4060.598632,5322.949922,7230.322485,9096.747531,6679.04681,8407.944015,11266.57552,12127.96751,12562.41203,11059.51548,7454.900685,7010.879684,8553.349562,8573.202405,
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,211.0229715,241.3878228,226.3592703,237.0231759,244.4700729,253.1211786,267.3642486,282.7699259,299.2787182,289.1586575,305.4083875,229.8451098,258.8939188,270.4731162,90.97528002,172.2454482,176.91321,227.0851074,225.5592447,199.2495604,183.2640447,168.8314198,163.7448957,169.2820165,194.5054841,240.6444858,290.6773036,337.8609524,406.0964464,443.3704903,467.43743,516.9112324,559.2688491,561.7504725,571.4455763,570.49391,567.049081,597.5277475,,
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,107.1073195,113.062049,114.1485135,126.877696,149.4739849,154.5941792,147.1381413,165.7659666,185.4581766,202.7701717,240.4327363,248.0659373,247.9168608,257.1539287,249.4349837,262.4653838,271.7737829,295.7327226,309.9892748,304.567891,319.8192598,277.3866945,287.9664866,278.9964392,310.7591521,337.4557255,361.5356025,372.1947018,372.1229992,390.8093394,395.2439962,398.3476696,411.0614543,473.2627115,539.3145528,605.0966735,682.7629799,842.6641038,834.9353091,920.7173934,1108.133171,1205.543283,1207.136248,1219.890015,1327.648833,1380.711399,1468.437004,1624.199377,,
